Id,Label
3356,Richard Sampson
3357,François Roberday
3358,André Jolivet
3359,Albert Hammond
3360,Ilaiyaraaja
3361,Zdeněk Lukáš
3362,Marjan Kozina
3363,Rudolf Brucci
3364,Johann Rudolf Ahle
3365,Giuseppe Valentini
3366,Clement Liebert
3367,Paschal de l'Estocart
3368,Emil Tabakov
3369,Qu Xiaosong
3370,Gottfried von Einem
3371,Sigmund Romberg
3372,Johann Paul von Westhoff
3373,Gilles Joye
3374,Jan Vriend
3375,Mathieu Gascongne
3376,Peter Sculthorpe
3377,Tristram Cary
3378,John S. Hilliard
3379,Don Gillis
3380,Giorgio Mainerio
3381,Martin Wesley-Smith
3382,Carlos Guastavino
3383,Hanna Kulenty
3384,Pierre de Manchicourt
3385,Phil Kline
3386,Pierre de La Rue
3387,Henry VIII of England
3388,Amilcare Ponchielli
3389,Poul Christian Schindler
3390,Sebastiano Festa
3391,Jacquet de Berchem
3392,Nikolai Zaremba
3393,Johann Vierdanck
3394,Dimitris Dragatakis
3395,Filippo Azzaiolo
3396,Frederick Ouseley
3397,Daniel Ayala Pérez
3398,Robert Douglas
3399,Bartolomeo da Bologna
3400,Antoine de Longueval
3401,Mark Gresham
3402,Doc Pomus
3403,Cristina Braga
3404,Cataldo Amodei
3405,Peter Schat
3406,Elliot Goldenthal
3407,William Croft
3408,Erland von Koch
